"id","authorName", "title", "startDate", "endDate"
"ufUxbHwBb--xViClCWjl","Albagnac, Cécile","L'IRCAM, entre musique, architecture et urbanisme, genèse, réalisation et évolution d'une institution de la musique contemporainre 1959-1996.",,
"nfpZcXwBb--xViClaDMA","Batonnier, Frédérique","Le mobilier de port à travers les collections muséales de Nantes, La Rochelle, Bordeaux.",,
"tvUwbHwBb--xViCl9mhd","Gatouillat, Françoise","L'art du vitrail dans les provinces de France du Moyen Âge à la fin de l'Encien Régime.",,
"HfWLbHwBb--xViClOr8U","Blanchy, Lara","Les expositions d'art contemporain dans les lieux de culte.",,
"hvpQcXwBb--xViCl7yvS","Rafis, Vincent","Mémoire et voix des morts dans le théâtre de Jon Rosse.",,
"EPWPbHwBb--xViClRcNV","Cuchet, Agnès-Gersende","Les églises paroissiales médiévales de Paris.",,
"uvUxbHwBb--xViClCWjl","Guevel, Solenn","Les canaux parisiens comme éléments fondateurs de la forme urbaine au XIXe siècle.",,
"hPiwb3wBb--xViClGpw9","Pitrolo, Daniele","Stefano Della Bella (1610-1664) : les dessins dans le fonds de l'Ecole Nationale supérieur des Beaux-Arts de Paris.",,
"e_i0b3wBb--xViClOaAI","Gervais, Nathanaëlle","Poitiers vers 1200 : la nef de l'église sainte Radegonde, le pignon est de la cathédrale et la salle du palais.",,
"r_WLbHwBb--xViClwr_Q","Debrabant, Camille","Les dons d'oeuvres graphiques contemporaines à l'École Supérieure des Beaux-Arts de Paris.",,
"pPU0bHwBb--xViClA2uv","Meignen, Margot","Exposition et conservation dans l'oeuvre de Kaprow.",,
"2PWLbHwBb--xViCl_b9p","Lee, Jung-Yeon","L'action éducative des musées : le cas du Centre Georges Pompidou.",,
"E_U0bHwBb--xViCleGzi","Riffault, Cécile","La représentation des faits historiques dans l'oeuvre de Léon Cogniet.",,
"efWObHwBb--xViClqcIR","Jungers, Solange","L'architecture des hypermarchés en région parisienne, 1961-2000.",,
"9PWKbHwBb--xViCl_757","Soulie, Delphine","Les keros incas en bois, au Pérou.",,
"ffWObHwBb--xViClvMKa","Ménard, Stéphanie","La notion de création dans le milieu artistique et littéraire de l'après-guerre (1945-1960).",,
"kvp9cXwBb--xViClplY3","Koczorowski, Cristelle","Natalia Gontcharova (1914 - 1962) : l'oeuvre oubliée, entre avant-garde et traditions populaires",,
"lPp9cXwBb--xViClplY3","Pigearias, Solveig","Enquête sur les musées d'ethnographie. A l'aube d'une révolution ? L'exemple des collections africaines subsahariennes au coeur de projets de rénovation.",,
"WPWObHwBb--xViCllcKJ","Degry, Sandrine","Les Religions de Frantisek Kupka réalisé pour L'Assiette au beurre, un exemple de caricatures religieuses et anti-religieuses dans la presse satirique des années 1900.",,
"m_WNbHwBb--xViCl0sE0","Barrientos, Rose Marie","L'art et l'entreprise : SBC Corporation : décodage d'une collection d'entreprise.",,
"Zfixb3wBb--xViClBJ2i","Pernac, Natacha","Luca Signorelli (v. 1445-1523) en son temps, ""ingegno e spirito pelegrino"": la peinture de chevalet",,
"t_WMbHwBb--xViCl1MBG","Berman, Laura","Relations de la céramique andalouse avec la céramique coloniale de Puebla, au Mexique.",,
"rPWKbHwBb--xViClxL7h","Le Cieux, Marie","Les constructions provisoires de la Seconde guerre mondiale.",,
"u_WMbHwBb--xViCl58DO","Core, Edwige","Recherche sur l'oeuvre de Jan Dibbets.",,
"fvWJbHwBb--xViCljL1a","Bitkower-Sigal, Suzanne","Picasso, cheval et taureau.",,
"Q_U1bHwBb--xViClxG3y","Duyck, Pauline","L'oeuvre de Pierre Emonts (1832-1912), photographe de la Ville de Paris, à travers l'analyse des collections du musée Carnavalet et de la Bibliothèque historique de la Ville de Paris.",,
"hvWWbHwBb--xViClD8nI","Vigoureux, Perrine","La société régionale des architectes de Saône-et-Loire, de l'Ain et du Jura : au cur des préocupations de la profession.",,
"Dvp5cXwBb--xViCl_FOh","Marchand, Céline","L'accompagnement artistique du tramway à Strasbourg. Étude des trois temps de la commande publique.",,
"FPWVbHwBb--xViClh8kM","Colin De Verdière, Florence","Léo Planiscig et les monographies sur Donatello de 1939 et 1947.",,
"tfWSbHwBb--xViClBMWG","Turpin, Fanny","L'élaboration de la collection privée d'Henri Matisse. [18].",,
"t_c2bnwBb--xViCl3jJZ","Caron, Michel","Géographie religieuse de la cité des Bituriges Cubi.",,
"evYBbnwBb--xViCldf8h","Piat, Martin","Les animaux de la nuit aux époques préhistoriques.",,
"DfYBbnwBb--xViClE_92","Toye, Nathalie","Les formes du dieu Amon à Deir-el Médineh.",,
"C_YAbnwBb--xViCl___u","Prunet-Tricaud, Marie-Rose","Le château d'Assier en Quercy.",,
"uvU3bHwBb--xViClS26c","Cabrol, Aurélie","Le début de la photographie à Cambrai et dans le Cambrésis.",,
"r_UvbHwBb--xViCl5Gfm","Barrès, Frankline","Évolution des techniques de transposition des peintures de chevalet en France de 1750 à 1848, à travers l'étude des tableaux transposés au musée du Louvre.",,
"wfYAbnwBb--xViClxf5U","Buyer F, Lorence","Le rôle des photographies dans la constitution de la documentation de sites pharaoniques à partir de la création du service des antiquités de l'Égypte.",,
"T_c3bnwBb--xViCljjMl","Penel, Jérôme","La représentation de l'espace dans les mosaïques romaines en Italie centrale (Ier s. av. J-C.  IIIe s. ap. J.-C.).",,
"UPc4bnwBb--xViCljDQU","Barou, Pascal-Olivier","Inventaire de la sculpture gallo-romaine en Rhône-Alpes : le département de la Drôme.",,
"SPc2bnwBb--xViClfDKv","Perrochon, Cécile","Saint-Martin de Massay et l'architecture bénédictine en Berry.",,
"wvYAbnwBb--xViClxf5U","Guillon, Anne-Laure","Les reliquaires en Afrique équatoriale : les fang et les Kota.",,
"SfU2bHwBb--xViCl1m5p","Perros, Clémentine","Yoko Ono à Londres dans les années soixante.",,
"lfWHbHwBb--xViClkLt4","Hauguel, Amélie","Art et enseignement : l'École des Beaux-arts de Nantes.",,
"W_czbnwBb--xViClby9c","Andrey-Labeaune, Annie","Étude de la céramique du Bronze final sur le site de Quitteur (Haute-Saône).",,
"Ufc4bnwBb--xViCljDQU","Carrara, Stéphane","Recherches sur l'occupation antique du plateau de l'Ile-Crémieu : les communes de Saint-Baudille-de-la-Tour et Optevoz.",,
"Mvc5bnwBb--xViCldjV5","Northedge, Alastair","Entre Amman et Samarra : l'archéologie et les élites au début de l'Islam (VIIe  IXe siècles).",,
"WfWJbHwBb--xViClZb1J","Vanlondersele, Carole","La Maison de la culture d'Amiens et sa politique d'exposition (1966-1991). [19]",,
"sfUvbHwBb--xViCl5Gfm","Lepetit, Laurence","Le Plateau - FRAC Île de France : un lieu démocratique ?",,
"LfWIbHwBb--xViClLLy7","Bazelly, Laëtitia","L'évolution de la représentation du gamin dans la peinture du XIXe siècle.",,
"zvWKbHwBb--xViCl2L5q","Laramendy, Emmanuelle","Les jardins privés et publics des stations balnéaires de la côte atlantique et de la Manche, de Saint-Sébastien à Boulogne-sur-Mer, 1900-1950, à partir du fonds Gélos.",,
"-vU2bHwBb--xViCldG2_","Witkowski, Przemyslaw","Le château de Tukzyn.",,
"UfWIbHwBb--xViClU7zM","Olivier, Brigitte","Henry Revoil, architecte, théoricien, restaurateur, 1822-1900.",,
"qPdBbnwBb--xViClUjxl","Javoy - Emerson, Géraldine","Les camées et les attiques en papier peint à la fin du XVIIIe siècle et au début du XIXe siècle : définitions, recherches iconographiques et essai d'identification.",,
"yvqTcXwBb--xViClxmva","Bigand, Marie","La fenêtre d'apparition royale en Égypte pharaonique",,
"h_c7bnwBb--xViCl5zeI","Matterne, Véronique","Agriculture et alimentation végétale durant l'Âge du Fer et l'époque gallo-romaine en France septentrionale.",,
"WvdAbnwBb--xViCl8Dy6","Moreau, Christophe","La vie de château en Bourgogne au Moyen Age, équipements de confort, équipements domestiques, XIVe-XVe siècles.",,
"pfdBbnwBb--xViClPjzc","Rolet, Stéphane","Les Hieroglyphica (1556) de Piero Valeriano : somme et source du langage symbolique de la Renaissance.",,
"GfqUcXwBb--xViClKGyE","Roth, Cécile","Les mines des châteaux-forts d'Alsace : représentation, conservation, restauration, 1800-1914.",,
"zvqrcXwBb--xViCl44Jg","Broquet, Camille","Les fouilles de la Schola de Trajan à Ostie : catalogue des lampes.",,
"bvqDcXwBb--xViClwFze","Lages, Paula","Les portraits naturalistes au Portugal de 1880 à 1910.",,
"y_dBbnwBb--xViClZTzt","Pichon, Gaëlle","Isidore Pils (1815-1875). oeuvres exposées au Salon.",,
"8fU0bHwBb--xViClZWta","Benaiteau, Carole","Le château d'Oiron, un lieu de son temps, un lieu hors du temps. Patrimoine historique et création contemporaine.",,
"y_U6bHwBb--xViClgHEB","Mendonca-Dias, Catherine","L'artiste, l'espace et l'oeuvre, aujourd'hui, à travers l'exemple de Bordeaux.",,
"XfU6bHwBb--xViClCnHN","Werth, Evelyne","Albert Guilbert - Un parcours d'architecture religieuse.",,
"V_VAbHwBb--xViClTHeG","Chabiland, Nathalie","L'industrie verrière et l'innovation en architecture de 1900 à 1960.",,
"yfU0bHwBb--xViClKmvA","Signoret, Roxane","Le Parisien et son décor à travers la collection de photographie humaniste de la Bibliothèque historique de la Ville de Paris.",,
"FfqMcXwBb--xViCl1WVT","Cabau, Agathe","Les Monuments au Travail autour de 1900 : étude des projets de Bouchard, Dalou, Meunier et Rodin.",,
"QvqVcXwBb--xViClYW0M","Sauvage, Laurent","La peinture française du XVIIe siècle au Palais des Beaux-Arts de Lille. [2003]",,
"JvU-bHwBb--xViClAnWH","Labedan, Delphine","Public et non-public de l'art contemporain (de 1980 à nos jours).",,
"cvcxbnwBb--xViClXy33","Rouibi, Ali","Le Bagrada : archéologie de l'antique Medjerda (Tunisie).",,
"8fWVbHwBb--xViClc8iE","Driancourt, Maud","Étude des silos protohistoriques de la région Languedoc-Roussillon.",,
"6fU_bHwBb--xViCl13ZT","Montus, Amélie","L'orfèvrerie préhispanique de Colombie. Étude de la collection d'orfèvrerie Muisca du musée de la Chartreuse, de Douai.",,
"y_U0bHwBb--xViClPmtJ","Munoz, Marbelys","Une approche des arts plastiques cubains contemporains : discours alternatifs sur une réalité multiple.",,
"N_UzbHwBb--xViClomsF","Granal, Sébastien","Le portrait mythologique à la cour des Valois de Charles VIII à Henri III.",,
"TPWSbHwBb--xViCloMbK","Abadie, Aude","Le village ostréicole de La Teste, bassin d'Arcachon : architecture et urbanisme.",,
"NvUzbHwBb--xViClomsF","Dumont, Bérangère","Guillaume II Leroy graveur et enlumineur à Lyon.",,
"APWSbHwBb--xViClUsao","Parisse, Armelle","Les comités régionaux des arts appliqués en France (1916-1937).",,
"oPVAbHwBb--xViClh3cf","Russeil-Bloch, Gwanaëlle","Le réalisme dans l'oeuvre de Treccani.",,
"mfU_bHwBb--xViCldXap","Selhay De Larrard, Hélène","André Derain et l'Antiquité.",,
"hPU0bHwBb--xViCl7mwV","Bernardi, Claire","La réception de l'oeuvre de Soutine dans les années 1950 : résonances chez Bacon, de Kooning.",,
"qfU1bHwBb--xViClFWwm","Lozere, Christelle","La création des musées commerciaux et coloniaux à la fin du XIXe siècle : un exemple approfondi, le cas de Bordeaux.",,
"_PdDbnwBb--xViClrz7s","Alex, Barbara","Recherches sur le séjour romain de quelques peintres montpelliérains à la fin du XVIIIe siècle 1779-1793).",,
"4PWNbHwBb--xViClDsDf","Seillan, Fabienne","Le château de Villeneuve-L'Étang, 1695-1870.",,
"_vdDbnwBb--xViClrz7s","Rodinet, Mathieu","Les abbayes génovéfaines de la province d'Aquitaine.",,
"XfU0bHwBb--xViClx2wE","Fournet, Jean-Pierre","Les cuirs dorés anciens en France.",,
"qPU1bHwBb--xViClFWwm","Fedou, Elena","Les tombes d'architectes du cimetière de la Chartreuse à Bordeaux.",,
"JPdDbnwBb--xViCl6j-F","Laporte, Stéphanie","Marius Perret (1851-1900), peintre orientaliste.",,
"YvVCbHwBb--xViClW3nq","Naour, Annick","Engagement social ou politique. Émergence d'un acte relationnel.",,
"-_U2bHwBb--xViCldG2_","Lacourt, Jeanne-Mathilde","Exposer le musée. Mark Dion et la critique institutionnelle.",,
"xPqLcXwBb--xViCldWO6","Bauer, Delphine","Les tombes d'enfants du Céramique et de l'Athènes antique : la place des jouets dans les contextes funéraires (XIIe-Ve s. av. J-C).",,
"n_c4bnwBb--xViCl7TS-","Poyac, Armelle","Les manuscrits de Strasbourg et les techniques de l'enluminure en Alsace au XVe siècle.",,
"6PpqcXwBb--xViClREPQ","Kolandjian, Florent","Anthropologie des émotions, anthropologie et art.",,
"G_pscXwBb--xViCljkbO","Roche, Bérangère","L'architecture religieuse gothique en Roussillon (XIIIe-XVIe siècles).",,
"xPp0cXwBb--xViClkU3H","Seng, Christelle","Nouvelles données archéologiques sur l'habitat cambodgien.",,
"1fU8bHwBb--xViClonPv","Amidou, Amira Léa","Jeanne Thil : une artiste calaisienne vogue sur les mers du globe.",,
"bvdEbnwBb--xViClJT8f","Juigné, Dominique","Le commerce des bois de menuiserie à Paris au XVIIIe siècle.",,
"JfdDbnwBb--xViCl6j-F","Vallon, Valérie","L'établissement thermal de Néris-les-Bains (1818-1858).",,
"6fc5bnwBb--xViClOzTg","Malrain, François","Fonctionnement et hiérarchie des fermes dans la société gauloise, du IIIe siècle av. J.-C. à la période romaine : l'apport des sites de la moyenne vallée de l'Oise.",,
"cfgOcHwBb--xViCl3vdu","Beaufils, Apolline","Présenter le Moyen-Age. Le réaménagement du musée de Cluny, comparé au Victoria and Albert Museum et au musée de Catharijneconvent.",,
"hvdCbnwBb--xViClKT1C","Dauphin - Meunier, Romain","Philippe-Marie Chaperon, étude d'un peintre-décorateur et de son oeuvre à la Comédie française.",,
"HfmccHwBb--xViCl3X-b","Desert, Stéphanie","Larnakes, vases funéraires et cercueils en bois à l'âge du Bronze dans le monde égéen.",,
"OvVBbHwBb--xViClNnjs","François-Dainville, Perrine","Les vitraux de Pierre Soulages à Sainte-Foy de Conques : du culturel au cultuel.",,
"o_c5bnwBb--xViCl6zWs","Barquero, Lues","Le discours iconographique de la chapelle de Sainte-Marie-d'en-haut à Grenoble.",,
"kPU9bHwBb--xViClZnRD","Fourcade, Muriel","Les illustrations de la Bible d'Achille Devéria.",,
"qvVBbHwBb--xViClrHge","Mercier, Éric","Jeune peinture et réaction figurative (1948-1959).",,
"h_VCbHwBb--xViClgnn7","Morello Repetto, Flavia","Les chasseurs terrestres de Patagonie et Terre du Feu à l'Holocène : processus techniques et dynamiques culturelles de part et d'autre du détroit de Magellan.",,
"WfwadHwBb--xViClobH6","Morandi, Christian","Les Nouvelles technologies dans la pratique professionnelle des architectes, 1959-1991. Les méthodologistes. Histoire de trois laboratoires d'informatique dans les écoles d'architecture en France.",,
"fvcmbnwBb--xViCl_yN2","Gayraud, Marie","Le décor gallo-romain de sa découverte à sa présentation dans les musées.",,
"cvjub3wBb--xViClcNjb","Barreau, Marion","Urbanisme et Patrimoine autour des friches industrielles urbaines. Le projet FCB.",,
"3fgPcHwBb--xViClQPcY","Antille, Diane","Les décors peints des mairies parisiennes. Idéal républicain et symbolisme.",,
"__wddHwBb--xViCldLOz","Kottmann, Delia","Les peintures murales de la crypte de l'abbaye Saint-Savin-et-Cyprien à Saint-Savin sur Gartempe.",,
"yvcnbnwBb--xViClYSMh","Soukup, Sara","L'oeuvre gravé d'Adrienna Simotova de 1973 à 1986.",,
"y_cnbnwBb--xViClYSMh","Tardy, Julie","L'Hôtel de Sophie Calle, rapports texte-photo.",,
"nfgQcHwBb--xViClFvj2","Harlaut, Cécile","Productions céramiques d'Alexandrie et du Delta à l'époque Ptolémaïque : étude chrono-typologique et comparative.",,
"CPgPcHwBb--xViCleviy","Bertaud Du Chazaud, Guy","La Statuaire religieuse en Touraine de 1801 à 2000.",,
"e_jvb3wBb--xViClldna","Judith, Mélanie","Exploitation de la chouette hafang (Bubo scandiacus) dans le sud-ouest de la France au Magdalénien. Étude archéozoologique de la grotte de Fontarnaud (Gironde).",,
"UmdFrYABCO-h5TLiBq40","Camboulives, Mathilde","Roman Signer : éclats et surprises de la « petite forme »",,
"7Pjwb3wBb--xViClC9kM","Dupinet, Coralie","Les références littéraires et cinématographiques dans l'oeuvre de Dominique Gonzales-Foerster",,
"mfkecHwBb--xViClqQbJ","Krapf, Tobias","La Céramique du Bronze Récent en Grèce du Nord et en Albanie : consommation et production.",,
"Of0fdXwBb--xViCl96wA","Dang, Aurélie","L'étude de la mise en place des caractères de la bipédie : Définition de la bipédie des australopithèques.",,
"d_kecHwBb--xViCllgZA","Spolidor, Fleur","L'estampe postmoderne ou la gravure comme acte postmoderne. L'exemple de G. Baselitz.",,
"b_OAanwBb--xViClQssW","Massali, Aikatuini","Les basiliques paléochrétiennes d'Étolie et d'Acarnanie.",,
"7vcnbnwBb--xViCldCOp","Tilly, Hélène","La Compression Ricard de César conservée au MNAM.",,
"kPckbnwBb--xViClBSCp","Tzigounaki, Anastasia","L'administration de la Crète protopalatiale : de la gestion économique à l'organisation du territoire.",,
"xv0LdXwBb--xViClq5gq","Remazeilles, Élodie","Conservation des dessins anciens (XVe-XVIIIe siècle) chez le duc d'Aumale et Léon Bonnat : étude comparative et analyse des procédés techniques.",,
"V_0LdXwBb--xViClNZj3","Waro, Samantha","Une approche des collections médicéennes : Giovanna Garzoni, peintre d'histoire naturelle au service de la cour de Florence (1642-1670). [2002]",,
"A_KmaXwBb--xViCl8_qw","Le Roux, Géraldine","L'art aborigène contemporain : la place des artistes femmes dans la compagnie Papunya Tula Artists.",,
"nv0KdXwBb--xViClhpcq","Taillandier, Géraldine","Fortune critique et archéologie du purisme.",,
"f_jlb3wBb--xViClIc_P","Abenzoar, Valérie","Etude d'architecture en terre et bois du second âge de Fer : le torchis",,
"S_ckbnwBb--xViClyCH9","Olivier, Isabelle","Les bijoux d'artistes en France dans les années 1930-1970.",,
"h_PqaXwBb--xViCl7zvC","Lebreton, Yves","L'hypnose dans l'oeuvre surréaliste de Victor Brauner.",,
"2Pjnb3wBb--xViClktHf","Barbot, Alexandra","Les épaves de la Natière et du Chariot (Bretagne nord et sud) : leurs apports à la connaissance de l'architecture navale de la fin du XVIIe siècle.",,
"kfckbnwBb--xViClBSCp","Vaiopoulou, Maria","La Thessalie à l'époque mycénienne.",,
"B_clbnwBb--xViCljCJV","Yae-Hoon, Kye","L'Art Installation et la Phobie",,
"Hfjgb3wBb--xViCljcvS","Pincon, Kévin","Etude de la céramique du site des Sables, la Désirade, Guadeloupe : caractérisation culturelle.",,
"ufNfanwBb--xViClX6tT","Malpelat, Sandrine","Les représentations mythologiques sur les mosaïques des maisons et des thermes en Gaule narbonnaise et lyonnaise.",,
"6_w5dHwBb--xViClYc7T","Barreau, Claire-Marie","Delacroix face à David : fini et non fini dans la critique des salons parisiens de 1810 à 1827.",,
"9fjYb3wBb--xViClFcKk","Hidalgo Sanchez, Santiaga","La sculpture gothique du cloître de la cathédrale de Pampelune",,
"J_PxaXwBb--xViCl4UJG","Rambillon, Pauline","Le renouveau de l'art du relief dans la sculpture moderne du XXe siècle",,
"2vPxaXwBb--xViClk0Ek","Jacobsen, Rikke","Kaare Klint (1888-1954), pionnier du design danois.",,
"WPOEanwBb--xViClTc9Y","Logereau, Stéphane","Sirmium à l'époque romaine (Ie-IVe siècle).",,
"TPNeanwBb--xViCl_aup","Gautier, Bérangère","L'éclairage des bâtiments romains.",,
"c_gCcHwBb--xViClW-sB","Pasquier, Amandine","La Fonction de la procédure scientifique dans l'oeuvre de François et Chantal LERIOT-MELIA de de 1992 à nos jours",,
"AvjJb3wBb--xViClgrXN","Van Eslande, Léopoldine","La Redynamisation des paysages et galeries du XIXe siècle à Paris",,
"vPcMbnwBb--xViClNwlQ","Sidaner, Roxane","Le détournement photojournalistique en art contemporain ou une critique du photojournalisme",,
"BfjJb3wBb--xViCllrVW","Renaud, Amélie","Felice Varini. Une peinture in situ de plein air de 1983 à aujourd'hui",,
"ZfjZb3wBb--xViCliMTF","Perroud, Cora","La Chromothérapie et les théories de la couleur à l'ère des avant-gardes",,
"F_NhanwBb--xViCl0K5i","Thomas, Virginie","L'influence égyptienne sur la peinture murale minoenne de l'époque protopalatiale à l'époque monopalatiale.",,
"4PcMbnwBb--xViClSgnY","Gatier, Virginie","Les statues de particuliers dans les temples pendant l'époque ramesside.",,
"__NaanwBb--xViClkKa_","Defosse, Guillaume","Les fortifications de l'âge du Fer en Haute-Saône.",,
"kvkccHwBb--xViClmgRj","Mary, Richard","Marcel Duchamp, joueur d'échecs.",,
"8fccbnwBb--xViClAhiv","Vaudry, Elodie","Les affinités stylistiques entre les arts pré-colombiens et les artitstes décorateurs français",,
"DPUabHwBb--xViClYFOQ","Hatsukaiwa, Yuki","L'influence de Charlotte Perriand dans le design japonais.",,
"NfcbbnwBb--xViClPxhV","Moinard, Barnabé","Louis Faurer, un prophète dans la rue",,
"pPOWanwBb--xViClduBC","Besson, Sophie","L'ennemi comme thème central de la « propagande » assyrienne et néo-assyrienne, à travers la description des actes de guerre dans les textes et l'iconographie.",,
"5_UmbHwBb--xViClvF7t","Brorst, Sarah","L'illustration satirique de la condition humaine dans la gravure septentrionale v. 1470-1550.",,
"U_tOc3wBb--xViClTO0s","Fornage, Sophie","La grotte de la Balme à Cuiseaux (71). L'industrie lithique du Magdalénien final.",,
"5vtNc3wBb--xViCl6uyC","Decroix, Sandrine","La cathédrale Notre-Dame de Strasbourg, une approche archéologique.",,
"W_jkb3wBb--xViCl-s--","Gouiffes, Camille","Les petits appartements de Napoléon 1er au palais de Compiègne (1er étage).",,
"tfdJbnwBb--xViClt0QJ","Briand, I.","La place royale de Caen au XVIIe siècle.",,
"5_UgbHwBb--xViCle1g2","Van Den Bossche, Benjamin","Le site du Mont-Joly à Soumont-Saint-Quentin dans son contexte culturel.",,
"EfcbbnwBb--xViClGBhE","Vignon, Alexandra","Recherches sur les temples et la sculpture dans la région de Gwalior",,
"t_mpcHwBb--xViCl_YtQ","Leroy, Rodolphe","Le Comité des travaux historiques et scientifiques (1834-1914) : entre animation et contrôle du mouvement scientifique en France.",,
"o_UnbHwBb--xViClgF9B","Chatain, Annaïg","Réseaux de commanditaires et géographie artistique au XVe siècle : le clan Tourangeau.",,
"Dvjkb3wBb--xViClrM-c","Belhôte, Hortense","Les descriptions de Vaux-le-Vicomte 1659-1661: Félibien, Scudéry, La Fontaine.",,
"E_jkb3wBb--xViClwM8l","Chen, Wenshuang","Les influences des premiers musées chinois sur les critères de choix des collections.",,
"ffmmcHwBb--xViCloYjZ","Coursin, Isabelle","La connaissance du soleil chez les Incas dans la région de Cuzco (Pérou).",,
"j_cdbnwBb--xViClwxry","Collonge, Juliette","Gestion des animaux, exploitation du territoire et structuration sociale dans le Néolithique moyen et final du sud de la France. Approches archéozoologique et isotopique.",,
"y_UnbHwBb--xViClul_b","Barzic, Isabelle","Le Bestiaire copte.",,
"Vfjcb3wBb--xViClqceh","Lagane, Céline","Le Mobilier en fer du quartier nord-ouest du bas castrum de Châlucet (Haute-Vienne) : vie quotidienne d'un enclos aristocratique aux XIIIe et XIVe siècles",,
"ufOJanwBb--xViCl8tTP","Brébant, Dominique","Recherches sur l'architecture et l'urbanisme du Proche-Orient ancien : la porte du Palais au Levant au Bronze ancien.",,
"l_UfbHwBb--xViClG1ed","Puissant, Frédéric","Vivonne. Origines, topographie et morphologie d'une petite ville du Haut-Poitou (de l'Antiquité au XVIe siècle).",,
"FPO5aXwBb--xViClpQxO","Quartier, Aurélie","Beyrouth, centre-ville. La ruine contemporaine en photographie.",,
"KPUebHwBb--xViCluVfz","Favereau, Aude","Les mingqi comme image de l'architecture sous les Han.",,
"cPUebHwBb--xViCl9FeN","Del Prado Martinez, Alberto","A l'intérieur de l'oeuvre de Djamel Tatah.",,
"UfUfbHwBb--xViCl3ljy","Brunet, Nathalie","Les déesses-mères en pierre de l'Aquitaine celtique.",,
"UfPiaXwBb--xViCldzOS","Cossin, Isabelle","Le cinéma d'animation du Studio Folimage.",,
"gfPkaXwBb--xViClrjUH","Vié, Sandra","Georges Bouche.",,
"Z_jgb3wBb--xViCl28v0","Attui, Rebecca","Amphores et Pithoi : étude de vases de transports et de stockage des denrées alimentaires dans le monde grec",,
"EvlFcHwBb--xViCl4SzQ","Laquay, Laëtitia","Les Gens de Marsal (Moselle, âges du Fer) - Une étude archéoanthropologique des restes humains retrouvés sur le site du Briquetage de la Seille.",,
"Ifm0cHwBb--xViCl05YC","Joppolo, Giovanni","Critique d'art en question. Recherche historique et esthétique sur les théories des arts plastiques au XXe siècle.",,
"AvPRaXwBb--xViClhyM1","Hirner, Claire","Deux étés à Murnau 1908-1909 (Kandinsky, Munter, Werefkin, Jawlensky).",,
"v_PNaXwBb--xViClBh7A","Beaulieu, Cécile (De)","Figurations du vide dans la peinture de Giorgio Morandi.",,
"5vcrbnwBb--xViClpif7","Montel, Sophie","La mise en espace des offrandes sculptées dans le sanctuaire de Delphes.",,
"jPPQaXwBb--xViClACGL","Telefunko, Stéphane","Le thème du bain au XXe siècle : la mise en scène d'un quotidien.",,
"APPnaXwBb--xViClRjgn","Palud, Anne-Laure","Le Salon d'automne de 1905.",,
"-fPQaXwBb--xViClYiE2","Texier, Isabelle","Marc Chagall et la Bible.",,
"J_cqbnwBb--xViCl0Cce","Dabrowska - Szelagowska, Margolzata","La sculpture polonaise (1887-1918), entre les influences françaises et la quête d'un style national.",,
"xPPpaXwBb--xViClGjn2","Catalino, Christophe","Les portfolios Maison Phénix  de la collection du musée Nicéphore Niepce de Chalon-sur-Saône.",,
"f_PpaXwBb--xViCl3jpL","Laty, Julie","Plasticité de la danse. Une réflexion sur la confrontation de la danse et des arts plastiques autour de Robert Morris.",,
"A_jib3wBb--xViClic2u","Marcilhac, Joséphine","Collection d'un amateur : le Comte du Luc 1720-1777.",,
"lfjib3wBb--xViClKMwE","Gilles, Karine","Hittorff. A l'origine de la polémique sur la polychromie des temples antiques.",,
"3Pm1cHwBb--xViCllpZW","Boubeker, Farah","Les bijoux d'Afrique romaine (Maurétanie tingitane et Maurétanie césarienne).",,
"BPcqbnwBb--xViClvCeV","Swieciochowski, Slawomir","Fortifications napoléoniennes des villes portuaires.",,
"lvjib3wBb--xViClKMwE","Dupre, Virginie","La place des animaux dans la ville égyptienne.",,
"xfmgcHwBb--xViClroJC","Noêl, Valérie","Les oppida : organisation interne et habitats.",,
"n_jkb3wBb--xViClN85p","Gay, Valentine","L'Ecole Nationale des Beaux-Arts de Paris pendant la Seconde Guerre mondiale",,
"Cvjjb3wBb--xViClm84l","Tillet, Pierre","A charge et à décharge. Colonnes et obélisques dans la sculpture du XXe siècle à nos jours",,
"P_lIcHwBb--xViClKy7O","Mercier, Géraldine","La Sculpture d'Equipo 57",,
"UfkecHwBb--xViClbwYv","De Bruyne-Vilain, Ambre","Imago Urbis : les représentations architecturales sur les sceaux de villes en Europe",,
"4_kecHwBb--xViCl9wbq","Lefevre, Ingrid","La tour comme emblème de la Vierge dans les manuscrits du Speculum Humanae Salvationis",,
"f_lFcHwBb--xViClWSsU","Casile, Anne","L'art indien dans les collections allemandes.",,
"MfcrbnwBb--xViCl9Sgd","Lauzent, Anne","Machines spéculaires. Un espace hybride dans l'oeuvre de Jan Arons.",,
"5PkecHwBb--xViCl9wbq","Vernhes, Laure","Société et culture à Mexico : les photographes de Mexico.",,
"wfcrbnwBb--xViClfyfq","Mallaroni, Véronique","La Décapole.",,
"KfcqbnwBb--xViCl4yem","Berrached, Leïla","Le rôle de Jean Dewasne dans le mouvement abstrait de 1946 à 1956.",,
"9vcobnwBb--xViClmSSo","Ieronymidou Solomidou, Marina","Approches archéologiques des établissements templiers et hospitaliers de Chypre.",,
"aPcpbnwBb--xViClDiXb","Veyrat, Astrid","Coriovallum (Heerlen - Pays-Bas) : habitat et romanisation du Limbourg néerlandais.",,
